image_url,cluster_id
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080034457483/f2es6xaOSvO8roB_J1baky_null_bigImg_1766561973.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080023182852/cTs8gac2Rt27yLCppJj5VL_null_bigImg_1766561972.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080009024128/cQHOHoHGSSOhSX98oD1aKe_null_bigImg_1766561970.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080002419580/fFqTXPJVSrW13_RaGHPL2i_null_bigImg_1766561964.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080013153251/cmwTffWXQ9Kb41jlzionOb_null_bigImg_1766561963.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080035462417/erLotu8ZRXqPvsvQFlY8ux_null_bigImg_1766561962.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080005798485/fy1L57ebSY-RRGsxK3fdZO_null_bigImg_1766561960.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080039577749/dH2UxfSvQqSSQ0ZTafwGGY_null_bigImg_1766561956.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080004547875/dtqiMLFIT3yErXRl9y32Jw_null_bigImg_1766561954.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080035462417/erLotu8ZRXqPvsvQFlY8ux_null_bigImg_1766561954.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080039577749/dH2UxfSvQqSSQ0ZTafwGGY_null_bigImg_1766561949.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080015943105/cxINIkHKTBSIRZXKB4QFR2_null_bigImg_1766561946.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080025085541/fYvfQbpcQKOOqgmh40xIyN_null_bigImg_1766561944.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080024447833/eqGXzZgnSAyn21fFNe-kUQ_null_bigImg_1766561942.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080024449375/dNaIpiATTlavg0JDt2-LYc_null_bigImg_1766561935.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080025085541/fYvfQbpcQKOOqgmh40xIyN_null_bigImg_1766561934.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080009361306/ffxHMNpSQrOaSJAvZTs48G_null_bigImg_1766561927.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080028584821/faLJ5yfLR42MkXthm6AlOL_null_bigImg_1766561925.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080015943105/cxINIkHKTBSIRZXKB4QFR2_null_bigImg_1766561925.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080013789450/e1FCjgkvSUGdfuMveAIF38_null_bigImg_1766561925.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080043467069/d-6tRPISS3O_ywJQ6z6R4G_null_bigImg_1766561924.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080003980549/flmmnajnRkWXH-EzrXbCZ0_null_bigImg_1766561923.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080003398478/eb0GKsBUTdaYdskm6CEgnO_null_bigImg_1766561921.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080021569993/cl60r_v3RjS7hV2n4cJ-dq_null_bigImg_1766561917.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080028584821/faLJ5yfLR42MkXthm6AlOL_null_bigImg_1766561914.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080024447833/eqGXzZgnSAyn21fFNe-kUQ_null_bigImg_1766561914.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080003980549/flmmnajnRkWXH-EzrXbCZ0_null_bigImg_1766561911.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080033464175/cgVWLQZhTROQ6JnER2MTpj_null_bigImg_1766561910.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080016465215/cFMQfgQOTXWV1GtN7JUQAw_null_bigImg_1766561907.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080003398478/eb0GKsBUTdaYdskm6CEgnO_null_bigImg_1766561907.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080019884503/ecDnomIHT6qpn_7wS9HFA8_null_bigImg_1766561905.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080021835550/cfbXQqerRzSy16iTxHM5ih_null_bigImg_1766561905.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080038704716/f9KM-E1nQ5GMGUnnwoKSwh_null_bigImg_1766561905.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080028434175/fiONksZiS8uAwx73hYeeeT_null_bigImg_1766561902.jpg,-1
