image_url,top1_class,top1_confidence,top2_class,top2_confidence,top3_class,top3_confidence
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080027419490/fkVsXsx5S0Wjp9j445tTRf_null_bigImg_1766561439.jpg,GENUS1,44.96,MT1,33.22,GENUS5,13.62
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080042919342/dOhyHz4OQt6BJG5Bd9wZ_P_null_bigImg_1766561437.jpg,CAPITAL,37.94,LAN1,24.03,GENUS5,12.01
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080023111901/dPINGsdrRu-z8aF2Wpcrn4_null_bigImg_1766561437.jpg,AVON1,46.27,GENUS4,13.57,EPPELTONE1,11.05
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080017366859/fLOi7uh4SjadS7-WBFW6cM_null_bigImg_1766561436.jpg,LINKWELL,37.99,HPL3,26.69,VISIONTEK,20.19
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080012314953/e90baf-FRueeS0aFhZlOAj_null_bigImg_1766561436.jpg,GENUS1,49.11,LAN2,24.11,SHENZHAN,11.64
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080023178934/cTs8gac2Rt27yLCppJj5VL_null_bigImg_1766561431.jpg,HPL3,17.04,SHENZHAN,15.32,LANDIS2,14.7
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080007796859/clq3t0wbR6KMzgu0xwZ682_null_bigImg_1766561430.jpg,GENUS2,40.01,GENUS3,14.93,EPPELTONE2,7.66
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080036472191/fxMSE5QXR7OHxRORfAwXsA_null_bigImg_1766561430.jpg,LAN2,40.59,CAPITAL,16.6,LAN1,12.61
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080008782775/ej86w9HxQ-CZ2F9e8N6CIF_null_bigImg_1766561430.jpg,HPL3,44.13,CAPITAL,20.93,LANDIS2,8.84
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080039942901/fJdjC-erTYGTuMs36kp9oM_null_bigImg_1766561429.jpg,LINKWELL,44.86,GENUS5,20.12,GENUS1,17.23
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080040080253/cyb2MXIbQ3ytwb_qxwEWYE_null_bigImg_1766561425.jpg,GENUS2,48.11,GENUS4,21.2,GENUS3,20.64
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080024542872/c03SYL3nSRqi_YcVhmNU6V_null_bigImg_1766561425.jpg,VISIONTEK,25.59,LT1,14.41,LANDIS2,13.28
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080002372938/cNHn_PpiTIWXDlq1CH43Tx_null_bigImg_1766561422.jpg,EPPELTONE2,30.88,CAPITAL,30.84,SHENZHAN,23.51
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080020941961/e3L5FZgoRMGR3d3i0jGxIO_null_bigImg_1766561419.jpg,AVON2,30.97,LINKWELL,23.25,HPL1,8.5
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080015052626/cUoXgHXITaGoElpKmrhgnk_null_bigImg_1766561419.jpg,LAN1,25.62,GENUS1,18.14,GENUS5,14.24
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080022517652/eqGXzZgnSAyn21fFNe-kUQ_null_bigImg_1766561420.jpg,LAN1,42.44,LT4,22.24,LT1,8.17
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080007392600/dH-c2EMaRl-n2SEfsdC52B_null_bigImg_1766561416.jpg,GENUS1,41.04,LAN1,36.55,GENUS2,6.82
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080012332476/eZUwFrE3TACfjBQQRv18Xq_null_bigImg_1766561414.jpg,AVON1,42.85,EPPELTONE2,18.66,GENUS1,15.97
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080007860788/fYdzts_ER9ulkFVqwVh9ey_null_bigImg_1766561413.jpg,CAPITAL,30.53,HPL3,24.67,LAN2,12.45
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080015052626/cUoXgHXITaGoElpKmrhgnk_null_bigImg_1766561412.jpg,MT1,33.44,LANDIS2,15.27,GENUS5,10.63
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080036472191/fxMSE5QXR7OHxRORfAwXsA_null_bigImg_1766561410.jpg,GENUS5,46.88,GENUS1,23.28,LAN2,18.5
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080020941961/e3L5FZgoRMGR3d3i0jGxIO_null_bigImg_1766561411.jpg,LINKWELL,49.51,VISIONTEK,38.94,FLASH,2.17
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080038659381/cPHi-_72Ty23zO1q2OLE0x_null_bigImg_1766561409.jpg,GENUS1,33.05,LAN1,9.63,LANDIS2,8.0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080038588804/cU9lLbb_SMe7GXy5pzkt3c_null_bigImg_1766561404.jpg,LT1,32.1,CAPITAL,28.09,AVON1,27.68
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080039980117/f9KiJtSfTmecefyMJz7s9Y_null_bigImg_1766561397.jpg,LT1,40.35,GENUS2,16.48,LT4,14.34
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080038447548/fYvfQbpcQKOOqgmh40xIyN_null_bigImg_1766561391.jpg,LAN1,33.51,GENUS5,20.48,LAN2,9.06
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080009826399/e47bGqzFQFmlI11aSewzUu_null_bigImg_1766561385.jpg,GENUS1,34.85,GENUS2,13.93,HPL2,10.51
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080004265239/flmmnajnRkWXH-EzrXbCZ0_null_bigImg_1766561383.jpg,SARAL,42.85,LANDIS2,39.46,GENUS5,12.26
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080037593201/f9wpl7ExRTuki1uaMB3LtG_null_bigImg_1766561383.jpg,GENUS1,42.58,SHENZHAN,13.67,LAN2,8.7
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080024410773/dNaIpiATTlavg0JDt2-LYc_null_bigImg_1766561382.jpg,LANDIS2,33.69,GENUS2,30.26,GENUS3,20.72
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080040121149/cBOAzIbiR7Kxiw2LarNQNU_null_bigImg_1766561382.jpg,LAN1,38.62,LT4,27.15,CAPITAL,17.14
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080034184178/clA5E8HHQDaSAneVIwS-4z_null_bigImg_1766561380.jpg,LAN1,30.89,LAN2,22.96,MT1,14.31
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080019063447/cLsUIb74Q9u7UKnU8H44Oy_null_bigImg_1766561380.jpg,HPL1,25.29,LANDIS2,17.69,VISIONTEK,14.16
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080012869410/caxF-3hURPyD3-KAmKqjfT_null_bigImg_1766561378.jpg,VISIONTEK,31.03,HPL3,26.47,SHENZHAN,18.14
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080006851788/es421P3KTWSIaOd1Nb_b-n_null_bigImg_1766561378.jpg,HPL3,23.3,CAPITAL,20.96,GENUS1,19.63
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080003797067/f9KM-E1nQ5GMGUnnwoKSwh_null_bigImg_1766561373.jpg,FLASH,43.88,LT1,13.98,LANDIS1,7.12
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080036769273/csLu827VQtCYW9j3soBPOA_null_bigImg_1766561373.jpg,FLASH,27.18,LT1,22.13,BENTEC2,8.57
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080017886989/eotspDf-RvKHWwOTmbzrJG_null_bigImg_1766561369.jpg,LANDIS3,49.99,LANDIS1,27.52,GENUS4,14.85
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080040278717/cU9lLbb_SMe7GXy5pzkt3c_null_bigImg_1766561366.jpg,LAN1,45.95,GENUS1,18.86,GENUS5,10.51
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080003842723/eb0GKsBUTdaYdskm6CEgnO_null_bigImg_1766561366.jpg,GENUS1,22.97,HPL1,14.8,LAN2,10.55
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080039247079/fs9a3woeQPqZ3_22ehxkPN_null_bigImg_1766561362.jpg,LAN1,46.58,GENUS1,33.91,LINKWELL,14.61
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080002359398/cNHn_PpiTIWXDlq1CH43Tx_null_bigImg_1766561362.jpg,CAPITAL,34.84,LAN1,23.43,GENUS5,13.11
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080006851788/es421P3KTWSIaOd1Nb_b-n_null_bigImg_1766561358.jpg,GENUS5,43.05,HPL3,33.67,CAPITAL,6.9
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080039247079/fs9a3woeQPqZ3_22ehxkPN_null_bigImg_1766561357.jpg,GENUS1,40.6,LAN1,38.43,LINKWELL,8.06
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080025265515/dysNs4xrQyS45i4RPv554j_null_bigImg_1766561354.jpg,CAPITAL,42.21,EPPELTONE2,24.59,EPPELTONE1,12.18
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080002359398/cNHn_PpiTIWXDlq1CH43Tx_null_bigImg_1766561352.jpg,GENUS5,31.01,LAN1,29.14,CAPITAL,20.48
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080023495577/cjH44w9HSXCMfztgllTEq9_null_bigImg_1766561348.jpg,VISIONTEK,21.79,HPL1,20.21,BENTEC1,11.01
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080009270986/ej86w9HxQ-CZ2F9e8N6CIF_null_bigImg_1766561348.jpg,LT1,23.43,HPL1,22.29,GENUS4,8.12
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080016959563/dBgbuV5tRZi6BqcRwm04Eq_null_bigImg_1766561345.jpg,SHENZHAN,34.61,HPL1,15.19,VISIONTEK,10.99
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080023111901/dPINGsdrRu-z8aF2Wpcrn4_null_bigImg_1766561339.jpg,AEW,45.31,LT4,26.77,EPPELTONE1,19.25
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080003182849/flmmnajnRkWXH-EzrXbCZ0_null_bigImg_1766561335.jpg,BENTEC2,37.74,HPL2,14.16,LT2,8.02
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080003842723/eb0GKsBUTdaYdskm6CEgnO_null_bigImg_1766561336.jpg,LAN2,18.68,HPL1,13.52,LANDIS3,9.54
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080007265343/clq3t0wbR6KMzgu0xwZ682_null_bigImg_1766561334.jpg,LAN2,32.74,LANDIS2,27.91,GENUS5,15.06
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080016798417/dosVxSrsR5ioE5qgr1eBgv_null_bigImg_1766561332.jpg,CAPITAL,46.62,SHENZHAN,12.58,FLASH,7.62
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080019293663/c_4jo3euRK2vnHqqDwwOaa_null_bigImg_1766561330.jpg,GENUS4,22.71,BENTEC2,20.43,SHENZHAN,18.69
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080037593201/f9wpl7ExRTuki1uaMB3LtG_null_bigImg_1766561329.jpg,LAN2,45.89,LT1,9.09,HPL3,8.35
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080040686810/cyb2MXIbQ3ytwb_qxwEWYE_null_bigImg_1766561329.jpg,GENUS1,34.06,HPL3,9.95,CAPITAL,6.87
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080022679981/dt7zgAPVRo-pRcqwFqUu4U_null_bigImg_1766561329.jpg,LAN2,22.66,CAPITAL,19.58,MT1,18.55
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080003077536/eqsiur4OTYy1de0airF9_R_null_bigImg_1766561328.jpg,LANDIS2,49.26,LANDIS1,47.62,LANDIS3,1.99
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080007265343/clq3t0wbR6KMzgu0xwZ682_null_bigImg_1766561327.jpg,LANDIS2,38.35,GENUS1,25.29,LAN2,21.42
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080003182849/flmmnajnRkWXH-EzrXbCZ0_null_bigImg_1766561324.jpg,AEW,17.95,HPL2,14.45,GENUS1,11.73
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080022679981/dt7zgAPVRo-pRcqwFqUu4U_null_bigImg_1766561321.jpg,LAN2,39.49,GENUS1,23.65,CAPITAL,5.76
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080024125835/eNVOjfZ1TeWd_hgCi06Emt_null_bigImg_1766561320.jpg,GENUS5,31.75,LANDIS2,27.69,HPL3,10.15
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080016798417/dosVxSrsR5ioE5qgr1eBgv_null_bigImg_1766561315.jpg,CAPITAL,44.33,EPPELTONE2,23.33,MT1,5.61
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080031022322/cbMDhJi3SCi2xlPgjHB2El_null_bigImg_1766561314.jpg,LT4,48.48,LAN1,18.35,CAPITAL,14.44
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080014600615/fZTDDGLsTWuDTS7QHn5TnI_null_bigImg_1766561312.jpg,ELYMER1,22.19,SHENZHAN,20.58,GENUS5,15.35
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080007406285/dH-c2EMaRl-n2SEfsdC52B_null_bigImg_1766561312.jpg,LT1,44.39,GENUS1,18.98,GENUS2,16.7
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080024125835/eNVOjfZ1TeWd_hgCi06Emt_null_bigImg_1766561312.jpg,GENUS1,38.18,GENUS5,20.86,HPL3,15.04
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080014663985/dVQwprlgRiilkOg-u66jWF_null_bigImg_1766561305.jpg,AEW,20.45,LT1,10.98,CAPITAL,7.69
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080006880985/dZfSLUekR1CcUsRyQFLdnI_null_bigImg_1766561304.jpg,SHENZHAN,40.62,HPL1,26.21,GENUS1,7.41
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080014663985/dVQwprlgRiilkOg-u66jWF_null_bigImg_1766561298.jpg,LT1,27.16,LAN1,24.64,CAPITAL,7.09
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080038482206/fXkdAmGFR3-OUGcWOwBm_f_null_bigImg_1766561294.jpg,VISIONTEK,21.36,SHENZHAN,17.6,FLASH,11.69
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080019268673/cLsUIb74Q9u7UKnU8H44Oy_null_bigImg_1766561293.jpg,GENUS3,31.44,GENUS4,22.25,GENUS2,22.05
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080014600615/fZTDDGLsTWuDTS7QHn5TnI_null_bigImg_1766561290.jpg,HPL1,14.3,CAPITAL,12.65,GENUS1,11.84
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080003654490/clA5E8HHQDaSAneVIwS-4z_null_bigImg_1766561290.jpg,LANDIS2,26.76,CAPITAL,21.96,HPL3,12.76
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080025029226/fPUgNiKwRTSiZh24jqH6pP_null_bigImg_1766561289.jpg,EPPELTONE1,18.25,CAPITAL,13.03,SHENZHAN,9.41
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080019268673/cLsUIb74Q9u7UKnU8H44Oy_null_bigImg_1766561287.jpg,GENUS2,43.36,GENUS3,36.04,GENUS4,7.53
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080002918482/fFqTXPJVSrW13_RaGHPL2i_null_bigImg_1766561284.jpg,LINKWELL,33.17,FLASH,32.69,BENTEC2,17.76
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080002292136/cNHn_PpiTIWXDlq1CH43Tx_null_bigImg_1766561278.jpg,GENUS5,42.05,LANDIS2,23.92,GENUS1,9.33
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080019036823/f2es6xaOSvO8roB_J1baky_null_bigImg_1766561277.jpg,GENUS4,37.23,GENUS3,33.35,GENUS2,27.87
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080002799122/e2lwh5PSSEemSR-Bq3pmA-_null_bigImg_1766561275.jpg,GENUS1,33.43,LANDIS2,28.62,GENUS5,10.26
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080014600615/fZTDDGLsTWuDTS7QHn5TnI_null_bigImg_1766561275.jpg,GENUS1,20.88,AVON2,16.35,SARAL,13.4
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080002918482/fFqTXPJVSrW13_RaGHPL2i_null_bigImg_1766561273.jpg,BENTEC2,36.61,LINKWELL,19.35,MT2,18.6
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080024238000/cfbXQqerRzSy16iTxHM5ih_null_bigImg_1766561272.jpg,GENUS5,46.02,VISIONTEK,16.36,MT1,12.14
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080023897319/cRVhvpGcR7KFYgO_iCK4XJ_null_bigImg_1766561268.jpg,AVON1,22.54,MT1,9.97,FLASH,9.95
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080003886324/forcbPoZTyqkHWr_l95j-9_null_bigImg_1766561267.jpg,AMTL,47.75,LT1,13.48,CAPITAL,10.28
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080003174408/d4wTk4hnSoeR__46VUsSlS_null_bigImg_1766561266.jpg,LANDIS1,39.09,LANDIS3,30.73,SHENZHAN,7.46
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080024238000/cfbXQqerRzSy16iTxHM5ih_null_bigImg_1766561266.jpg,GENUS5,45.92,VISIONTEK,23.88,LAN1,6.32
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080002799122/e2lwh5PSSEemSR-Bq3pmA-_null_bigImg_1766561266.jpg,GENUS5,41.14,LANDIS2,26.94,GENUS1,11.35
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080001380767/dFLuMhovT0uZ7ZFeYKeepc_null_bigImg_1766561264.jpg,HPL3,37.9,EPPELTONE2,20.75,HPL2,15.51
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080025029226/fPUgNiKwRTSiZh24jqH6pP_null_bigImg_1766561262.jpg,MT2,27.25,HPL1,21.99,CAPITAL,18.72
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080021940459/f2E7RaLxQauuQRp3adV0Xi_null_bigImg_1766561260.jpg,HPL3,31.01,CAPITAL,27.26,GENUS5,26.11
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080038035335/ftFHoL_cQjmkhminfaesag_null_bigImg_1766561258.jpg,LANDIS2,43.21,HPL3,26.28,HPL2,11.39
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080014600615/fZTDDGLsTWuDTS7QHn5TnI_null_bigImg_1766561259.jpg,AVON2,49.68,SHENZHAN,24.68,LANDIS2,6.14
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080008634729/cXDqix1tTfyK57gbrzN1Cs_null_bigImg_1766561256.jpg,LT4,39.74,CAPITAL,16.7,AEW,9.53
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080009119472/cQHOHoHGSSOhSX98oD1aKe_null_bigImg_1766561253.jpg,EPPELTONE2,28.16,HPL3,13.24,LT1,12.03
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080021441037/cl60r_v3RjS7hV2n4cJ-dq_null_bigImg_1766561251.jpg,BENTEC2,23.48,GENUS2,10.07,MT1,9.14
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080010014761/c9SjUkVaSR-qodGsl5-6iE_null_bigImg_1766561249.jpg,GENUS1,39.27,HPL2,16.72,LAN1,8.28
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080039552916/ej86w9HxQ-CZ2F9e8N6CIF_null_bigImg_1766561250.jpg,LINKWELL,35.14,GENUS5,22.94,GENUS1,15.77
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080016499636/dPc2mXxaS1S5MKfsizG97x_null_bigImg_1766561238.jpg,BENTEC2,35.78,LT2,10.55,HPL2,6.82
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080007406285/dH-c2EMaRl-n2SEfsdC52B_null_bigImg_1766561238.jpg,LT1,34.44,GENUS2,19.89,LANDIS2,15.59
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080023724638/dt7zgAPVRo-pRcqwFqUu4U_null_bigImg_1766561233.jpg,CAPITAL,48.81,EPPELTONE2,21.62,GENUS4,11.22
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080004980647/f-ZD_lOrSxWgt2UEuunhhs_null_bigImg_1766561231.jpg,AVON2,44.56,LAN2,17.46,HPL3,7.74
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080027611039/dSR_lyhTQ16CUtXO2_o4PM_null_bigImg_1766561232.jpg,CAPITAL,44.19,LT1,25.7,LT4,8.27
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080039788783/cU9lLbb_SMe7GXy5pzkt3c_null_bigImg_1766561227.jpg,LAN1,40.32,LT1,12.93,LT4,10.2
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080023724638/dt7zgAPVRo-pRcqwFqUu4U_null_bigImg_1766561227.jpg,CAPITAL,49.56,EPPELTONE2,32.82,GENUS4,5.07
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080002370882/cNHn_PpiTIWXDlq1CH43Tx_null_bigImg_1766561226.jpg,LANDIS2,46.41,SHENZHAN,21.43,EPPELTONE2,11.41
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080022350211/cjH44w9HSXCMfztgllTEq9_null_bigImg_1766561221.jpg,LT4,37.7,LT1,28.16,LAN1,14.04
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080015479373/eYvGqD1zRhmT8UFN9J0M3F_null_bigImg_1766561220.jpg,ELYMER4,27.6,GENUS2,21.59,SHENZHAN,11.91
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080029113166/caKh9yxHSdurGZbLm7h7bO_null_bigImg_1766561216.jpg,EPPELTONE2,23.49,CAPITAL,19.23,AEW,10.23
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080002370882/cNHn_PpiTIWXDlq1CH43Tx_null_bigImg_1766561216.jpg,LANDIS2,48.73,SHENZHAN,19.81,EPPELTONE2,8.24
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080023559307/ezxxv0fjRAiuksmV4FlWCQ_null_bigImg_1766561216.jpg,GENUS4,22.09,GENUS2,21.71,LANDIS2,19.89
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080039785748/eDEpRKpUQ-6CW6jpOg1YE7_null_bigImg_1766561214.jpg,EPPELTONE1,19.83,GENUS1,12.45,MT2,8.37
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080014693792/f2c5WxgERXS7TU3bZMqH56_null_bigImg_1766561212.jpg,AMTL,34.16,EPPELTONE2,30.29,CAPITAL,27.62
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080003041284/dtqiMLFIT3yErXRl9y32Jw_null_bigImg_1766561213.jpg,LANDIS2,37.21,LAN2,28.45,MT1,8.96
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080013771078/c66ly_3IRXSH4fjliEMbo8_null_bigImg_1766561212.jpg,HPL3,32.43,AMTL,31.98,LANDIS2,18.07
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080022350211/cjH44w9HSXCMfztgllTEq9_null_bigImg_1766561211.jpg,LT1,44.02,LAN1,24.73,LT4,11.48
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080015479373/eYvGqD1zRhmT8UFN9J0M3F_null_bigImg_1766561211.jpg,EPPELTONE2,21.74,AVON1,15.87,GENUS2,13.92
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080036643775/eeKG3phmTGaU5Uk_ifbeUH_null_bigImg_1766561210.jpg,CAPITAL,20.26,AEW,18.23,EPPELTONE1,10.52
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080001419961/fhFsre2MTBqYv8zPYIBLU2_null_bigImg_1766561204.jpg,EPPELTONE2,49.96,SHENZHAN,13.37,HPL2,10.75
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080035953225/ejw19IfRR36OTwgGISfXed_null_bigImg_1766561202.jpg,LANDIS2,38.09,GENUS1,16.38,LAN1,12.46
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080013771078/c66ly_3IRXSH4fjliEMbo8_null_bigImg_1766561203.jpg,EPPELTONE2,26.15,AMTL,25.94,CAPITAL,15.9
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080042025710/cyb2MXIbQ3ytwb_qxwEWYE_null_bigImg_1766561202.jpg,CAPITAL,30.56,BENTEC1,30.19,GENUS1,17.52
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080002203653/dFLuMhovT0uZ7ZFeYKeepc_null_bigImg_1766561196.jpg,LANDIS2,33.19,AVON2,17.36,GENUS1,15.94
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080029662394/dua-a_zOQNGsAKhwOD_8T-_null_bigImg_1766561195.jpg,SHENZHAN,44.26,HPL2,24.2,LANDIS2,12.81
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080035953225/ejw19IfRR36OTwgGISfXed_null_bigImg_1766561194.jpg,LANDIS2,35.77,HPL2,25.22,GENUS1,14.37
